"model","converged","n_risk_rows","expected_interaction","interaction_rule_pass","formula","scenario_id","replicate","seed"
"M9_denominator",TRUE,729270,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_A",713,21060713
"M9_numerator",TRUE,729270,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_A",713,21060713
"M10_M11_eye_denominator",TRUE,557802,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_A",713,21060713
"M10_M11_eye_numerator",TRUE,557802,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_A",713,21060713
"M10_M11_shared_denominator",TRUE,181770,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_A",713,21060713
"M10_M11_shared_numerator",TRUE,181770,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_A",713,21060713
"M9_denominator",TRUE,729270,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_A",714,21060714
"M9_numerator",TRUE,729270,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_A",714,21060714
"M10_M11_eye_denominator",TRUE,559938,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_A",714,21060714
"M10_M11_eye_numerator",TRUE,559938,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_A",714,21060714
"M10_M11_shared_denominator",TRUE,181770,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_A",714,21060714
"M10_M11_shared_numerator",TRUE,181770,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_A",714,21060714
"M9_denominator",TRUE,733650,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_A",715,21060715
"M9_numerator",TRUE,733650,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_A",715,21060715
"M10_M11_eye_denominator",TRUE,544732,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_A",715,21060715
"M10_M11_eye_numerator",TRUE,544732,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_A",715,21060715
"M10_M11_shared_denominator",TRUE,186150,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_A",715,21060715
"M10_M11_shared_numerator",TRUE,186150,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_A",715,21060715
"M9_denominator",TRUE,740220,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_A",716,21060716
"M9_numerator",TRUE,740220,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_A",716,21060716
"M10_M11_eye_denominator",TRUE,546812,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_A",716,21060716
"M10_M11_eye_numerator",TRUE,546812,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_A",716,21060716
"M10_M11_shared_denominator",TRUE,192720,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_A",716,21060716
"M10_M11_shared_numerator",TRUE,192720,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_A",716,21060716
"M9_denominator",TRUE,727080,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_A",717,21060717
"M9_numerator",TRUE,727080,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_A",717,21060717
"M10_M11_eye_denominator",TRUE,538210,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_A",717,21060717
"M10_M11_eye_numerator",TRUE,538210,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_A",717,21060717
"M10_M11_shared_denominator",TRUE,179580,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_A",717,21060717
"M10_M11_shared_numerator",TRUE,179580,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_A",717,21060717
"M9_denominator",TRUE,716130,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_A",718,21060718
"M9_numerator",TRUE,716130,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_A",718,21060718
"M10_M11_eye_denominator",TRUE,544816,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_A",718,21060718
"M10_M11_eye_numerator",TRUE,544816,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_A",718,21060718
"M10_M11_shared_denominator",TRUE,168630,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_A",718,21060718
"M10_M11_shared_numerator",TRUE,168630,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_A",718,21060718
"M9_denominator",TRUE,738030,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_A",719,21060719
"M9_numerator",TRUE,738030,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_A",719,21060719
"M10_M11_eye_denominator",TRUE,553406,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_A",719,21060719
"M10_M11_eye_numerator",TRUE,553406,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_A",719,21060719
"M10_M11_shared_denominator",TRUE,190530,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_A",719,21060719
"M10_M11_shared_numerator",TRUE,190530,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_A",719,21060719
"M9_denominator",TRUE,730365,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_A",720,21060720
"M9_numerator",TRUE,730365,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_A",720,21060720
"M10_M11_eye_denominator",TRUE,556687,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_A",720,21060720
"M10_M11_eye_numerator",TRUE,556687,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_A",720,21060720
"M10_M11_shared_denominator",TRUE,182865,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_A",720,21060720
"M10_M11_shared_numerator",TRUE,182865,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_A",720,21060720
"M9_denominator",TRUE,717225,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_A",721,21060721
"M9_numerator",TRUE,717225,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_A",721,21060721
"M10_M11_eye_denominator",TRUE,548017,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_A",721,21060721
"M10_M11_eye_numerator",TRUE,548017,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_A",721,21060721
"M10_M11_shared_denominator",TRUE,169725,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_A",721,21060721
"M10_M11_shared_numerator",TRUE,169725,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_A",721,21060721
"M9_denominator",TRUE,713940,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_A",722,21060722
"M9_numerator",TRUE,713940,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_A",722,21060722
"M10_M11_eye_denominator",TRUE,527278,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_A",722,21060722
"M10_M11_eye_numerator",TRUE,527278,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_A",722,21060722
"M10_M11_shared_denominator",TRUE,166440,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_A",722,21060722
"M10_M11_shared_numerator",TRUE,166440,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_A",722,21060722
"M9_denominator",TRUE,729270,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_A",723,21060723
"M9_numerator",TRUE,729270,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_A",723,21060723
"M10_M11_eye_denominator",TRUE,559944,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_A",723,21060723
"M10_M11_eye_numerator",TRUE,559944,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_A",723,21060723
"M10_M11_shared_denominator",TRUE,181770,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_A",723,21060723
"M10_M11_shared_numerator",TRUE,181770,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_A",723,21060723
"M9_denominator",TRUE,724890,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_A",724,21060724
"M9_numerator",TRUE,724890,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_A",724,21060724
"M10_M11_eye_denominator",TRUE,557828,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_A",724,21060724
"M10_M11_eye_numerator",TRUE,557828,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_A",724,21060724
"M10_M11_shared_denominator",TRUE,177390,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_A",724,21060724
"M10_M11_shared_numerator",TRUE,177390,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_A",724,21060724
"M9_denominator",TRUE,718320,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_A",725,21060725
"M9_numerator",TRUE,718320,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_A",725,21060725
"M10_M11_eye_denominator",TRUE,544760,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_A",725,21060725
"M10_M11_eye_numerator",TRUE,544760,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_A",725,21060725
"M10_M11_shared_denominator",TRUE,170820,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_A",725,21060725
"M10_M11_shared_numerator",TRUE,170820,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_A",725,21060725
"M9_denominator",TRUE,723795,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_A",726,21060726
"M9_numerator",TRUE,723795,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_A",726,21060726
"M10_M11_eye_denominator",TRUE,547977,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_A",726,21060726
"M10_M11_eye_numerator",TRUE,547977,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_A",726,21060726
"M10_M11_shared_denominator",TRUE,176295,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_A",726,21060726
"M10_M11_shared_numerator",TRUE,176295,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_A",726,21060726
"M9_denominator",TRUE,741315,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_A",727,21060727
"M9_numerator",TRUE,741315,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_A",727,21060727
"M10_M11_eye_denominator",TRUE,545705,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_A",727,21060727
"M10_M11_eye_numerator",TRUE,545705,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_A",727,21060727
"M10_M11_shared_denominator",TRUE,193815,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_A",727,21060727
"M10_M11_shared_numerator",TRUE,193815,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_A",727,21060727
"M9_denominator",TRUE,747885,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_A",728,21060728
"M9_numerator",TRUE,747885,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_A",728,21060728
"M10_M11_eye_denominator",TRUE,539211,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_A",728,21060728
"M10_M11_eye_numerator",TRUE,539211,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_A",728,21060728
"M10_M11_shared_denominator",TRUE,200385,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_A",728,21060728
"M10_M11_shared_numerator",TRUE,200385,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_A",728,21060728
"M9_denominator",TRUE,706275,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_A",729,21060729
"M9_numerator",TRUE,706275,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_A",729,21060729
"M10_M11_eye_denominator",TRUE,539305,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_A",729,21060729
"M10_M11_eye_numerator",TRUE,539305,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_A",729,21060729
"M10_M11_shared_denominator",TRUE,158775,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_A",729,21060729
"M10_M11_shared_numerator",TRUE,158775,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_A",729,21060729
"M9_denominator",TRUE,743505,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_A",730,21060730
"M9_numerator",TRUE,743505,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_A",730,21060730
"M10_M11_eye_denominator",TRUE,582903,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_A",730,21060730
"M10_M11_eye_numerator",TRUE,582903,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_A",730,21060730
"M10_M11_shared_denominator",TRUE,196005,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_A",730,21060730
"M10_M11_shared_numerator",TRUE,196005,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_A",730,21060730
"M9_denominator",TRUE,716130,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_A",731,21060731
"M9_numerator",TRUE,716130,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_A",731,21060731
"M10_M11_eye_denominator",TRUE,546984,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_A",731,21060731
"M10_M11_eye_numerator",TRUE,546984,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_A",731,21060731
"M10_M11_shared_denominator",TRUE,168630,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_A",731,21060731
"M10_M11_shared_numerator",TRUE,168630,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_A",731,21060731
"M9_denominator",TRUE,733650,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_A",732,21060732
"M9_numerator",TRUE,733650,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_A",732,21060732
"M10_M11_eye_denominator",TRUE,535956,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_A",732,21060732
"M10_M11_eye_numerator",TRUE,535956,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_A",732,21060732
"M10_M11_shared_denominator",TRUE,186150,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_A",732,21060732
"M10_M11_shared_numerator",TRUE,186150,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_A",732,21060732
"M9_denominator",TRUE,712845,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_A",733,21060733
"M9_numerator",TRUE,712845,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_A",733,21060733
"M10_M11_eye_denominator",TRUE,537151,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_A",733,21060733
"M10_M11_eye_numerator",TRUE,537151,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_A",733,21060733
"M10_M11_shared_denominator",TRUE,165345,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_A",733,21060733
"M10_M11_shared_numerator",TRUE,165345,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_A",733,21060733
"M9_denominator",TRUE,724890,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_A",734,21060734
"M9_numerator",TRUE,724890,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_A",734,21060734
"M10_M11_eye_denominator",TRUE,560022,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_A",734,21060734
"M10_M11_eye_numerator",TRUE,560022,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_A",734,21060734
"M10_M11_shared_denominator",TRUE,177390,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_A",734,21060734
