"method","estimate","std_error","ci_lower","ci_upper","p_value","converged","runtime_seconds","n_records","failure_reason","warning","scenario_id","mechanism","structure","true_beta3","replicate","seed","absolute_error","z_value","reject_005","ci_covers_truth","ci_width","error","squared_error"
"M8_patient_clustered_GEE",-0.100793570887623,0.0267505223447247,-0.153224594683283,-0.0483625470919624,0.000164619775286634,TRUE,0.400000000000034,24172,"","","VD_B_N","VD","B",0,17,20560017,0.100793570887623,-3.76791038278546,TRUE,FALSE,0.104862047591321,-0.100793570887623,0.0101593439322783
"M9_single_process_IIW_GEE",-0.0755242450361858,0.0256384989467661,-0.125775702971847,-0.0252727871005242,0.00322187433897626,TRUE,0.430000000000007,24172,"","","VD_B_N","VD","B",0,17,20560017,0.0755242450361858,-2.94573583239014,TRUE,FALSE,0.100502915871323,-0.0755242450361858,0.00570391158828584
"M10_separate_two_process_IIW_GEE",-0.0764061351867912,0.0254056127808366,-0.126201136237231,-0.0266111341363515,0.00263448605250185,TRUE,0.439999999999998,24172,"","","VD_B_N","VD","B",0,17,20560017,0.0764061351867912,-3.00745098517853,TRUE,FALSE,0.0995900021008795,-0.0764061351867912,0.00583789749418222
"M11_combined_two_process_IIW_GEE",-0.0785078636970667,0.0255176168745734,-0.128522392771231,-0.028493334622903,0.00209366051428287,TRUE,0.419999999999959,24172,"","","VD_B_N","VD","B",0,17,20560017,0.0785078636970667,-3.07661424979285,TRUE,FALSE,0.100029058148328,-0.0785078636970667,0.00616348466227721
"M12_oracle_combined_IIW_GEE",-0.0756109808214789,0.0254322443446229,-0.12545817973694,-0.025763781906018,0.00294869757616612,TRUE,0.419999999999959,24172,"","","VD_B_N","VD","B",0,17,20560017,0.0756109808214789,-2.9730361110448,TRUE,FALSE,0.0996943978309218,-0.0756109808214789,0.00571702042078605
"M8_patient_clustered_GEE",-0.00985586013130733,0.0304826001469651,-0.0696017564193589,0.0498900361567443,0.746447298283409,TRUE,0.410000000000025,24423,"","","VD_B_N","VD","B",0,18,20560018,0.00985586013130733,-0.323327409203594,FALSE,TRUE,0.119491792576103,-0.00985586013130733,9.71379789278932e-05
"M9_single_process_IIW_GEE",0.0131688122377017,0.0271895382499257,-0.0401226827321526,0.066460307207556,0.628148995657099,TRUE,0.449999999999989,24423,"","","VD_B_N","VD","B",0,18,20560018,0.0131688122377017,0.484333794735839,FALSE,TRUE,0.106582989939709,0.0131688122377017,0.000173417615751843
"M10_separate_two_process_IIW_GEE",0.0242491242001583,0.0270614061911566,-0.0287912319345085,0.0772894803348252,0.370211235019499,TRUE,0.439999999999998,24423,"","","VD_B_N","VD","B",0,18,20560018,0.0242491242001583,0.896077758445632,FALSE,TRUE,0.106080712269334,0.0242491242001583,0.000588020024474704
"M11_combined_two_process_IIW_GEE",0.0259028461399835,0.0269991063060052,-0.0270154022197866,0.0788210944997537,0.337359074066995,TRUE,0.430000000000007,24423,"","","VD_B_N","VD","B",0,18,20560018,0.0259028461399835,0.959396427659615,FALSE,TRUE,0.10583649671954,0.0259028461399835,0.00067095743815166
"M12_oracle_combined_IIW_GEE",0.0218281161427047,0.0269441597144591,-0.0309824368976351,0.0746386691830446,0.417868790301738,TRUE,0.439999999999998,24423,"","","VD_B_N","VD","B",0,18,20560018,0.0218281161427047,0.810124211481386,FALSE,TRUE,0.10562110608068,0.0218281161427047,0.000476466654339407
"M8_patient_clustered_GEE",-0.0457404568419544,0.0270255663264452,-0.0987105668417869,0.00722965315787809,0.0905528947241875,TRUE,0.389999999999986,24186,"","","VD_B_N","VD","B",0,19,20560019,0.0457404568419544,-1.69248837524623,FALSE,TRUE,0.105940219999665,-0.0457404568419544,0.00209218939211069
"M9_single_process_IIW_GEE",-0.0181153543454677,0.0262482109797685,-0.069561847865814,0.0333311391748787,0.490096232524039,TRUE,0.420000000000016,24186,"","","VD_B_N","VD","B",0,19,20560019,0.0181153543454677,-0.69015577326129,FALSE,TRUE,0.102892987040693,-0.0181153543454677,0.000328166063061854
"M10_separate_two_process_IIW_GEE",-0.00676500877082492,0.0263289092027779,-0.0583696708082697,0.0448396532666198,0.797223366113157,TRUE,0.420000000000016,24186,"","","VD_B_N","VD","B",0,19,20560019,0.00676500877082492,-0.256942234815833,FALSE,TRUE,0.10320932407489,-0.00676500877082492,4.57653436693381e-05
"M11_combined_two_process_IIW_GEE",-0.00639011267381622,0.0262099662242471,-0.0577616464733406,0.0449814211257082,0.807382088313593,TRUE,0.420000000000016,24186,"","","VD_B_N","VD","B",0,19,20560019,0.00639011267381622,-0.243804689374405,FALSE,TRUE,0.102743067599049,-0.00639011267381622,4.08335399840667e-05
"M12_oracle_combined_IIW_GEE",-0.00891555072109374,0.0260261394495528,-0.0599267840422173,0.0420956826000298,0.731928446457206,TRUE,0.439999999999998,24186,"","","VD_B_N","VD","B",0,19,20560019,0.00891555072109374,-0.342561398257894,FALSE,TRUE,0.102022466642247,-0.00891555072109374,7.94870446603952e-05
"M8_patient_clustered_GEE",-0.0231965342603296,0.0293514127411015,-0.0807253032328886,0.0343322347122294,0.429350343542313,TRUE,0.370000000000005,23878,"","","VD_B_N","VD","B",0,20,20560020,0.0231965342603296,-0.790303842099119,FALSE,TRUE,0.115057537945118,-0.0231965342603296,0.000538079201690643
"M9_single_process_IIW_GEE",0.0108230350692778,0.0262874029464607,-0.0407002747057851,0.0623463448443407,0.680545067587477,TRUE,0.420000000000016,23878,"","","VD_B_N","VD","B",0,20,20560020,0.0108230350692778,0.411719449476276,FALSE,TRUE,0.103046619550126,0.0108230350692778,0.000117138088110818
"M10_separate_two_process_IIW_GEE",0.016630931318095,0.02619150051214,-0.0347044096856994,0.0679662723218894,0.525445136475305,TRUE,0.410000000000025,23878,"","","VD_B_N","VD","B",0,20,20560020,0.016630931318095,0.634974361640196,FALSE,TRUE,0.102670682007589,0.016630931318095,0.000276587876507192
"M11_combined_two_process_IIW_GEE",0.0137924634205653,0.0262135217670982,-0.0375860392429472,0.0651709660840777,0.598778188180514,TRUE,0.430000000000007,23878,"","","VD_B_N","VD","B",0,20,20560020,0.0137924634205653,0.526158352285073,FALSE,TRUE,0.102757005327025,0.0137924634205653,0.000190232047207631
"M12_oracle_combined_IIW_GEE",0.0212117921184643,0.0257855608317721,-0.0293279071118091,0.0717514913487377,0.410722487657631,TRUE,0.409999999999968,23878,"","","VD_B_N","VD","B",0,20,20560020,0.0212117921184643,0.822622872422764,FALSE,TRUE,0.101079398460547,0.0212117921184643,0.000449940124876944
"M8_patient_clustered_GEE",-0.00467743993851757,0.0261206976284143,-0.0558740072902096,0.0465191274131745,0.85788253894078,TRUE,0.389999999999986,24032,"","","VD_B_N","VD","B",0,21,20560021,0.00467743993851757,-0.179070253216722,FALSE,TRUE,0.102393134703384,-0.00467743993851757,2.18784443784393e-05
"M9_single_process_IIW_GEE",0.0325684654862303,0.0262204987426059,-0.0188237120492771,0.0839606430217378,0.214199893713913,TRUE,0.480000000000018,24032,"","","VD_B_N","VD","B",0,21,20560021,0.0325684654862303,1.24209938971564,FALSE,TRUE,0.102784355071015,0.0325684654862303,0.00106070494412778
"M10_separate_two_process_IIW_GEE",0.0412672299805856,0.0271014669166373,-0.0118516451760235,0.0943861051371947,0.127835382157881,TRUE,0.439999999999998,24032,"","","VD_B_N","VD","B",0,21,20560021,0.0412672299805856,1.52269359099718,FALSE,TRUE,0.106237750313218,0.0412672299805856,0.00170298427027054
"M11_combined_two_process_IIW_GEE",0.0414054939185666,0.0270931940803512,-0.0116971664789218,0.0945081543160549,0.126447546942952,TRUE,0.430000000000007,24032,"","","VD_B_N","VD","B",0,21,20560021,0.0414054939185666,1.52826181349341,FALSE,TRUE,0.106205320794977,0.0414054939185666,0.00171441492664045
"M12_oracle_combined_IIW_GEE",0.041966033316588,0.026654083064172,-0.0102759694891891,0.094208036122365,0.115379012512122,TRUE,0.460000000000036,24032,"","","VD_B_N","VD","B",0,21,20560021,0.041966033316588,1.57446921792624,FALSE,TRUE,0.104484005611554,0.041966033316588,0.00176114795232897
"M8_patient_clustered_GEE",-0.0214163310005599,0.0273326662001459,-0.0749883567528458,0.0321556947517261,0.433308061171248,TRUE,0.45999999999998,24642,"","","VD_B_N","VD","B",0,22,20560022,0.0214163310005599,-0.783543429087263,FALSE,TRUE,0.107144051504572,-0.0214163310005599,0.000458659233525541
"M9_single_process_IIW_GEE",0.0241988191404565,0.0251883637137929,-0.0251703737385775,0.0735680120194905,0.336695880481588,TRUE,0.550000000000011,24642,"","","VD_B_N","VD","B",0,22,20560022,0.0241988191404565,0.960714217700673,FALSE,TRUE,0.098738385758068,0.0241988191404565,0.000585582847792525
"M10_separate_two_process_IIW_GEE",0.020243018912662,0.0244627145978849,-0.0277039016991924,0.0681899395245164,0.407950883044181,TRUE,0.53000000000003,24642,"","","VD_B_N","VD","B",0,22,20560022,0.020243018912662,0.827505011010194,FALSE,TRUE,0.0958938412237088,0.020243018912662,0.000409779814698391
"M11_combined_two_process_IIW_GEE",0.0197517641494709,0.0244296422895972,-0.0281303347381395,0.0676338630370814,0.418793422854821,TRUE,0.529999999999973,24642,"","","VD_B_N","VD","B",0,22,20560022,0.0197517641494709,0.808516306351394,FALSE,TRUE,0.095764197775221,0.0197517641494709,0.000390132187016325
"M12_oracle_combined_IIW_GEE",0.0283639745505449,0.0247090521441763,-0.0200657676520407,0.0767937167531304,0.251002269114212,TRUE,0.519999999999982,24642,"","","VD_B_N","VD","B",0,22,20560022,0.0283639745505449,1.14791835741178,FALSE,TRUE,0.0968594844051711,0.0283639745505449,0.000804515052303959
"M8_patient_clustered_GEE",-0.0711190260000499,0.030958651326353,-0.131797982599702,-0.0104400694003981,0.0216058673161681,TRUE,0.420000000000016,24475,"","","VD_B_N","VD","B",0,23,20560023,0.0711190260000499,-2.29722623412575,TRUE,FALSE,0.121357913199304,-0.0711190260000499,0.00505791585919578
"M9_single_process_IIW_GEE",-0.016786926221347,0.0258381135338753,-0.0674296287477426,0.0338557763050485,0.515888427901345,TRUE,0.45999999999998,24475,"","","VD_B_N","VD","B",0,23,20560023,0.016786926221347,-0.649696279077743,FALSE,TRUE,0.101285405052791,-0.016786926221347,0.000281800891960949
"M10_separate_two_process_IIW_GEE",-0.0195587090686483,0.0250030223170344,-0.0685646328100356,0.0294472146727391,0.434065435856498,TRUE,0.470000000000027,24475,"","","VD_B_N","VD","B",0,23,20560023,0.0195587090686483,-0.782253793987261,FALSE,TRUE,0.0980118474827747,-0.0195587090686483,0.000382543100432025
"M11_combined_two_process_IIW_GEE",-0.020672127736115,0.0250154576827481,-0.0697024247943013,0.0283581693220713,0.408591878990039,TRUE,0.449999999999989,24475,"","","VD_B_N","VD","B",0,23,20560023,0.020672127736115,-0.826374156263051,FALSE,TRUE,0.0980605941163726,-0.020672127736115,0.000427336865138256
"M12_oracle_combined_IIW_GEE",-0.0202175193198424,0.025007936605462,-0.069233075066548,0.0287980364268632,0.418834961725642,TRUE,0.460000000000036,24475,"","","VD_B_N","VD","B",0,23,20560023,0.0202175193198424,-0.808444120712726,FALSE,TRUE,0.0980311114934112,-0.0202175193198424,0.000408748087448199
"M8_patient_clustered_GEE",-0.126840504103718,0.0351783933487298,-0.195790155067228,-0.0578908531402072,0.000311388587986946,TRUE,0.529999999999973,24743,"","","VD_B_N","VD","B",0,24,20560024,0.126840504103718,-3.60563664310432,TRUE,FALSE,0.137899301927021,-0.126840504103718,0.0160885134812852
"M9_single_process_IIW_GEE",-0.0272249993952458,0.0267940333229414,-0.0797413047082109,0.0252913059177193,0.309589194892283,TRUE,0.660000000000025,24743,"","","VD_B_N","VD","B",0,24,20560024,0.0272249993952458,-1.01608440458031,FALSE,TRUE,0.10503261062593,-0.0272249993952458,0.000741200592071136
"M10_separate_two_process_IIW_GEE",-0.0167350919900366,0.0263407392962239,-0.0683629410106355,0.0348927570305624,0.525212466566455,TRUE,0.589999999999975,24743,"","","VD_B_N","VD","B",0,24,20560024,0.0167350919900366,-0.635331142449582,FALSE,TRUE,0.103255698041198,-0.0167350919900366,0.000280063303914986
"M11_combined_two_process_IIW_GEE",-0.0189010220244278,0.0264936208384374,-0.0708285188677652,0.0330264748189095,0.475587230605843,TRUE,0.579999999999984,24743,"","","VD_B_N","VD","B",0,24,20560024,0.0189010220244278,-0.71341785027005,FALSE,TRUE,0.103854993686675,-0.0189010220244278,0.000357248633567906
"M12_oracle_combined_IIW_GEE",-0.0178885115251589,0.0262925621068778,-0.0694219332546394,0.0336449102043216,0.496274038691857,TRUE,0.580000000000041,24743,"","","VD_B_N","VD","B",0,24,20560024,0.0178885115251589,-0.680363954354965,FALSE,TRUE,0.103066843458961,-0.0178885115251589,0.000319998844585742
"M8_patient_clustered_GEE",-0.0563771183164619,0.0283589939346704,-0.111960746428416,-0.000793490204507988,0.0468138802928905,TRUE,0.360000000000014,23796,"","","VD_B_N","VD","B",0,25,20560025,0.0563771183164619,-1.98798019585377,TRUE,FALSE,0.111167256223908,-0.0563771183164619,0.00317837946966834
"M9_single_process_IIW_GEE",-0.0198606345359258,0.0269420240757902,-0.0726670017244745,0.032945732652623,0.461023880079528,TRUE,0.389999999999986,23796,"","","VD_B_N","VD","B",0,25,20560025,0.0198606345359258,-0.737161932602247,FALSE,TRUE,0.105612734377097,-0.0198606345359258,0.000394444804169607
"M10_separate_two_process_IIW_GEE",-0.0219187085453648,0.027298462277638,-0.0754236946095353,0.0315862775188057,0.422016164288426,TRUE,0.439999999999998,23796,"","","VD_B_N","VD","B",0,25,20560025,0.0219187085453648,-0.802928323304125,FALSE,TRUE,0.107009972128341,-0.0219187085453648,0.000480429784296648
"M11_combined_two_process_IIW_GEE",-0.0273148062979738,0.0271648686342707,-0.0805579488211442,0.0259283362251967,0.31464674385562,TRUE,0.400000000000034,23796,"","","VD_B_N","VD","B",0,25,20560025,0.0273148062979738,-1.00551954311732,FALSE,TRUE,0.106486285046341,-0.0273148062979738,0.000746098643095827
"M12_oracle_combined_IIW_GEE",-0.0208279834701378,0.027031549210022,-0.073809819921781,0.0321538529815054,0.440999520562026,TRUE,0.410000000000025,23796,"","","VD_B_N","VD","B",0,25,20560025,0.0208279834701378,-0.770506466659177,FALSE,TRUE,0.105963672903286,-0.0208279834701378,0.000433804895432331
"M8_patient_clustered_GEE",-0.0179157965355582,0.0319156786667473,-0.0804705267223829,0.0446389336512665,0.574560450470405,TRUE,0.399999999999977,24654,"","","VD_B_N","VD","B",0,26,20560026,0.0179157965355582,-0.561347816621068,FALSE,TRUE,0.125109460373649,-0.0179157965355582,0.00032097576550352
"M9_single_process_IIW_GEE",0.00735273121174607,0.0266655061042498,-0.0449116607525836,0.0596171231760757,0.782748215411087,TRUE,0.520000000000039,24654,"","","VD_B_N","VD","B",0,26,20560026,0.00735273121174607,0.275739420920806,FALSE,TRUE,0.104528783928659,0.00735273121174607,5.40626562721848e-05
"M10_separate_two_process_IIW_GEE",-0.000518777329300558,0.0263284240009247,-0.0521224883711131,0.0510849337125119,0.984279437360902,TRUE,0.439999999999998,24654,"","","VD_B_N","VD","B",0,26,20560026,0.000518777329300558,-0.0197040783482648,FALSE,TRUE,0.103207422083625,-0.000518777329300558,2.69129917396219e-07
"M11_combined_two_process_IIW_GEE",0.000309751813324516,0.0261659018691984,-0.0509754158503044,0.0515949194769535,0.990554867229296,TRUE,0.439999999999998,24654,"","","VD_B_N","VD","B",0,26,20560026,0.000309751813324516,0.0118379949169321,FALSE,TRUE,0.102570335327258,0.000309751813324516,9.59461858578259e-08
"M12_oracle_combined_IIW_GEE",0.00213720210018391,0.0262020825821739,-0.0492188797608769,0.0534932839612447,0.934991747211872,TRUE,0.430000000000007,24654,"","","VD_B_N","VD","B",0,26,20560026,0.00213720210018391,0.08156611572692,FALSE,TRUE,0.102712163722122,0.00213720210018391,4.56763281703051e-06
"M8_patient_clustered_GEE",-0.0928901440318974,0.0397326294353429,-0.170766097725169,-0.0150141903386254,0.019393442276975,TRUE,0.370000000000005,23993,"","","VD_B_N","VD","B",0,27,20560027,0.0928901440318974,-2.33788061228261,TRUE,FALSE,0.155751907386544,-0.0928901440318974,0.00862857885826664
"M9_single_process_IIW_GEE",-0.00623833500648093,0.0286556337736115,-0.0624033772027595,0.0499267071897976,0.827662767583802,TRUE,0.430000000000007,23993,"","","VD_B_N","VD","B",0,27,20560027,0.00623833500648093,-0.217700123325338,FALSE,TRUE,0.112330084392557,-0.00623833500648093,3.89168236530855e-05
"M10_separate_two_process_IIW_GEE",-0.00193795977833061,0.028978184834137,-0.0587352020532392,0.0548592824965779,0.94668001592752,TRUE,0.42999999999995,23993,"","","VD_B_N","VD","B",0,27,20560027,0.00193795977833061,-0.0668765069110764,FALSE,TRUE,0.113594484549817,-0.00193795977833061,3.75568810242724e-06
"M11_combined_two_process_IIW_GEE",-0.00648175222782561,0.0290203991890192,-0.0633617346383033,0.0503982301826521,0.823261880164768,TRUE,0.5,23993,"","","VD_B_N","VD","B",0,27,20560027,0.00648175222782561,-0.223351587468107,FALSE,TRUE,0.113759964820955,-0.00648175222782561,4.20131119429223e-05
"M12_oracle_combined_IIW_GEE",-0.000409713323067371,0.0289401209691606,-0.0571323504226221,0.0563129237764874,0.988704504194616,TRUE,0.400000000000034,23993,"","","VD_B_N","VD","B",0,27,20560027,0.000409713323067371,-0.0141572774869868,FALSE,TRUE,0.113445274199109,-0.000409713323067371,1.67865007098908e-07
"M8_patient_clustered_GEE",-0.0267725613292713,0.036507532342318,-0.0983273247202146,0.044782202061672,0.463348953597651,TRUE,0.470000000000027,24189,"","","VD_B_N","VD","B",0,28,20560028,0.0267725613292713,-0.733343494110603,FALSE,TRUE,0.143109526781887,-0.0267725613292713,0.000716770040129593
"M9_single_process_IIW_GEE",0.0193119802456558,0.0285143076395889,-0.0365760627279384,0.0752000232192501,0.498232545580149,TRUE,0.5,24189,"","","VD_B_N","VD","B",0,28,20560028,0.0193119802456558,0.67727333553922,FALSE,TRUE,0.111776085947188,0.0193119802456558,0.000372952581008602
"M10_separate_two_process_IIW_GEE",0.0165368985805525,0.0278273134245518,-0.0380046357315689,0.071078432892674,0.552332476933901,TRUE,0.480000000000018,24189,"","","VD_B_N","VD","B",0,28,20560028,0.0165368985805525,0.594268599640029,FALSE,TRUE,0.109083068624243,0.0165368985805525,0.000273469014663481
"M11_combined_two_process_IIW_GEE",0.0140698659870381,0.0279002410884205,-0.040614606546266,0.0687543385203423,0.614056258612488,TRUE,0.5,24189,"","","VD_B_N","VD","B",0,28,20560028,0.0140698659870381,0.504291914268711,FALSE,TRUE,0.109368945066608,0.0140698659870381,0.000197961128893212
"M12_oracle_combined_IIW_GEE",0.0242758993051595,0.0279223971081658,-0.0304519990268456,0.0790037976371646,0.384625107849957,TRUE,0.519999999999982,24189,"","","VD_B_N","VD","B",0,28,20560028,0.0242758993051595,0.869405990149036,FALSE,TRUE,0.10945579666401,0.0242758993051595,0.000589319287074244
"M8_patient_clustered_GEE",-0.048131662976288,0.0275341208355285,-0.102098539813924,0.00583521386134783,0.0804513261939556,TRUE,0.389999999999986,24914,"","","VD_B_N","VD","B",0,29,20560029,0.048131662976288,-1.74807335464954,FALSE,TRUE,0.107933753675272,-0.048131662976288,0.00231665698086297
"M9_single_process_IIW_GEE",-0.0214860235058502,0.0266737241372103,-0.0737665228147825,0.0307944758030821,0.420523881580847,TRUE,0.450000000000045,24914,"","","VD_B_N","VD","B",0,29,20560029,0.0214860235058502,-0.805512698389079,FALSE,TRUE,0.104560998617865,-0.0214860235058502,0.000461649206093948
"M10_separate_two_process_IIW_GEE",-0.0204457572335099,0.0262469456641004,-0.0718897707351466,0.0309982562681268,0.435993482490406,TRUE,0.5,24914,"","","VD_B_N","VD","B",0,29,20560029,0.0204457572335099,-0.778976628182488,FALSE,TRUE,0.102888027003273,-0.0204457572335099,0.000418028988851622
"M11_combined_two_process_IIW_GEE",-0.021281504573602,0.0262027639468507,-0.0726389219094294,0.0300759127622254,0.416685206405489,TRUE,0.46999999999997,24914,"","","VD_B_N","VD","B",0,29,20560029,0.021281504573602,-0.812185486110132,FALSE,TRUE,0.102714834671655,-0.021281504573602,0.000452902436916243
"M12_oracle_combined_IIW_GEE",-0.019275523934488,0.0260020939324143,-0.07023962804202,0.031688580173044,0.458507558771332,TRUE,0.5,24914,"","","VD_B_N","VD","B",0,29,20560029,0.019275523934488,-0.741306603406239,FALSE,TRUE,0.101928208215064,-0.019275523934488,0.00037154582294902
"M8_patient_clustered_GEE",0.000469975573764315,0.0274252810009627,-0.0532835751881226,0.0542235263356512,0.986327655062983,TRUE,0.360000000000014,24920,"","","VD_B_N","VD","B",0,30,20560030,0.000469975573764315,0.0171365818912782,FALSE,TRUE,0.107507101523774,0.000469975573764315,2.20877039935097e-07
"M9_single_process_IIW_GEE",0.0179860924816317,0.0269101568254283,-0.0347578148962078,0.0707299998594711,0.503893860314236,TRUE,0.410000000000025,24920,"","","VD_B_N","VD","B",0,30,20560030,0.0179860924816317,0.66837560993461,FALSE,TRUE,0.105487814755679,0.0179860924816317,0.000323499522757807
"M10_separate_two_process_IIW_GEE",0.017008458508822,0.0274349364982715,-0.0367640170277901,0.0707809340454341,0.535286635120868,TRUE,0.389999999999986,24920,"","","VD_B_N","VD","B",0,30,20560030,0.017008458508822,0.619956182872653,FALSE,TRUE,0.107544951073224,0.017008458508822,0.000289287660846319
"M11_combined_two_process_IIW_GEE",0.0163117896358227,0.0273380881364255,-0.0372708631115713,0.0698944423832167,0.550728395378755,TRUE,0.400000000000034,24920,"","","VD_B_N","VD","B",0,30,20560030,0.0163117896358227,0.596668997276686,FALSE,TRUE,0.107165305494788,0.0163117896358227,0.000266074481123332
"M12_oracle_combined_IIW_GEE",0.0163592001397624,0.0272692316353438,-0.0370884938655115,0.0698068941450362,0.54856339732814,TRUE,0.389999999999986,24920,"","","VD_B_N","VD","B",0,30,20560030,0.0163592001397624,0.59991423148715,FALSE,TRUE,0.106895388010548,0.0163592001397624,0.000267623429212801
